RECIPE_ID,RECIPE_NM_KO,IRDNT_NM,IRDNT_CPCTY,IRDNT_TY_NM,SCORE
57,콩비지찌개,콩비지,1과1/2컵,주재료,5
58,북어국,계란,2개,부재료,1
58,북어국,고추,1개,부재료,1
58,북어국,다진마늘,2작은술,양념,3
58,북어국,대파,1뿌리,부재료,1
58,북어국,두부,1/2모,주재료,4
58,북어국,북어,2마리,주재료,5
58,북어국,소금,약간,양념,2
58,북어국,참기름,약간,양념,2
58,북어국,콩나물,40g,주재료,4
58,북어국,후춧가루,약간,양념,2
59,유부초밥,간장,2큰술,양념,3
59,유부초밥,당근,1/4개,부재료,1
59,유부초밥,밥,1공기,주재료,5
59,유부초밥,설탕,1큰술,양념,2
59,유부초밥,쇠고기,30g,부재료,1
59,유부초밥,우엉,1/3뿌리,부재료,1
59,유부초밥,유부,5장,주재료,5
59,유부초밥,청주,1큰술,양념,2
59,유부초밥,후춧가루,조금,양념,2
60,오색주먹밥도시락,간장,약간,양념,3
60,오색주먹밥도시락,고춧가루,약간,양념,2
60,오색주먹밥도시락,김치,20g,주재료,4
60,오색주먹밥도시락,깨소금,약간,양념,2
60,오색주먹밥도시락,다시마,1장,부재료,1
60,오색주먹밥도시락,단무지,10g,주재료,4
60,오색주먹밥도시락,멸치,10g,주재료,4
60,오색주먹밥도시락,물엿,약간,양념,2
60,오색주먹밥도시락,설탕,3큰술,양념,2
60,오색주먹밥도시락,소금,약간,양념,3
60,오색주먹밥도시락,쇠고기,20g,주재료,4
60,오색주먹밥도시락,식초,4큰술,양념,2
60,오색주먹밥도시락,밥,2와1/2컵,주재료,5
60,오색주먹밥도시락,참기름,약간,양념,2
60,오색주먹밥도시락,청주,1작은술,부재료,1
60,오색주먹밥도시락,표고버섯,2장,부재료,1
60,오색주먹밥도시락,후춧가루,약간,양념,2
61,해파리냉채,간장,1/2큰술,양념,3
61,해파리냉채,게맛살,8개,부재료,1
61,해파리냉채,다진마늘,3큰술,양념,3
61,해파리냉채,설탕,3큰술,양념,2
61,해파리냉채,소금,1큰술,양념,2
61,해파리냉채,식초,1/2컵,양념,3
61,해파리냉채,오이,1개,주재료,4
61,해파리냉채,육수,1/2컵,양념,2
61,해파리냉채,참기름,1큰술,양념,3
61,해파리냉채,토마토,2개,부재료,1
61,해파리냉채,해파리,300g,주재료,5
62,통배추김치,갓,1/2단,주재료,4
62,통배추김치,고춧가루,5컵,양념,3
62,통배추김치,깨소금,1/2컵,양념,2
62,통배추김치,대파,5뿌리,부재료,1
62,통배추김치,마늘,10쪽,양념,3
62,통배추김치,멸치젓,2컵,주재료,4
62,통배추김치,무,1개,주재료,4
62,통배추김치,미나리,1단,주재료,4
62,통배추김치,배,1개,부재료,1
62,통배추김치,배추,10포기,주재료,5
62,통배추김치,생강,3쪽,양념,2
62,통배추김치,설탕,1큰술,양념,2
62,통배추김치,소금,5컵,양념,3
62,통배추김치,실파,1단,부재료,1
63,열무김치,고추,3개,부재료,1
63,열무김치,마늘,10쪽,양념,3
63,열무김치,밀가루,2큰술,부재료,1
63,열무김치,배추,1단,주재료,4
63,열무김치,생강,1쪽,양념,2
63,열무김치,소금,1/2컵,양념,3
63,열무김치,실파,50g,부재료,1
63,열무김치,열무,2단,주재료,5
64,오이소박이,간장,3큰술,양념,2
64,오이소박이,고춧가루,1컵,양념,3
64,오이소박이,다진마늘,1큰술,양념,3
64,오이소박이,다진생강,1작은술,양념,2
64,오이소박이,다진파,1큰술,양념,2
64,오이소박이,부추,1단,주재료,4
64,오이소박이,설탕,1큰술,양념,2
64,오이소박이,소금,약간,양념,2
64,오이소박이,오이,10개,주재료,5
64,오이소박이,청주,1큰술,양념,2
65,나박김치,고추,2개,부재료,1
65,나박김치,고춧가루,1/2컵,양념,3
65,나박김치,대파,2뿌리,부재료,1
65,나박김치,마늘,5쪽,양념,3
65,나박김치,무,1개,부재료,1
65,나박김치,미나리,30g,주재료,4
65,나박김치,배추,1/2포기,주재료,5
65,나박김치,생강,1/2쪽,양념,3
65,나박김치,소금,1컵,양념,3
66,총각김치,고춧가루,1/2컵,양념,3
66,총각김치,다진마늘,5큰술,양념,3
66,총각김치,다진생강,2큰술,양념,2
66,총각김치,대파,2뿌리,부재료,1
66,총각김치,멸치젓,1/4컵,양념,3
66,총각김치,새우젓,1/4컵,양념,3
66,총각김치,설탕,3큰술,양념,2
66,총각김치,소금,2컵,양념,3
66,총각김치,찹쌀,3큰술,부재료,1
66,총각김치,총각무,1단,주재료,5
67,굴깍두기,갓,1단,부재료,1
67,굴깍두기,고춧가루,1컵,양념,3
67,굴깍두기,굴,1컵,주재료,5
67,굴깍두기,마늘,5쪽,양념,3
67,굴깍두기,무,2개,주재료,5
67,굴깍두기,미나리,1/2단,주재료,4
67,굴깍두기,새우젓,1/2컵,양념,3
67,굴깍두기,설탕,1큰술,양념,3
67,굴깍두기,소금,조금,양념,3
67,굴깍두기,실파,1/2단,부재료,1
68,동치미,갓,1/2단,주재료,4
68,동치미,고추,20개,주재료,4
68,동치미,대파,5개,부재료,1
68,동치미,마늘,5쪽,양념,3
68,동치미,무,10개,주재료,5
68,동치미,배주머니,5개,부재료,1
68,동치미,소금,3컵,양념,3
68,동치미,실파,1/2단,부재료,1
69,갓김치,갓,2단,주재료,5
69,갓김치,고춧가루,1과1/2컵,양념,3
69,갓김치,깨소금,2큰술,양념,2
69,갓김치,마늘,5쪽,양념,3
69,갓김치,멸치젓,1/2컵,양념,3
69,갓김치,무,300g,부재료,1
69,갓김치,밀가루,3큰술,부재료,1
69,갓김치,생강,1/2쪽,양념,3
69,갓김치,소금,1컵,양념,3
69,갓김치,실파,1단,부재료,1
70,꽃게찌개,간장,2큰술,양념,3
70,꽃게찌개,고추,1개,부재료,1
70,꽃게찌개,고추장,2큰술,양념,3
70,꽃게찌개,고춧가루,2큰술,양념,3
70,꽃게찌개,꽃게,2마리,주재료,5
70,꽃게찌개,느타리버섯,20g,부재료,1
70,꽃게찌개,다진마늘,1/2큰술,양념,3
70,꽃게찌개,다진생강,1작은술,양념,2
70,꽃게찌개,대파,1/2뿌리,부재료,1
70,꽃게찌개,무,1/3개,부재료,1
70,꽃게찌개,소금,약간,양념,2
70,꽃게찌개,애호박,1/2개,부재료,1
70,꽃게찌개,후춧가루,약간,양념,2
71,감자탕,간장,1큰술,양념,3
71,감자탕,감자,4개,주재료,5
71,감자탕,고춧가루,1큰술,양념,3
71,감자탕,다시다,약간,양념,3
71,감자탕,대파,2뿌리,부재료,1
71,감자탕,돼지고기,1kg,주재료,5
71,감자탕,마늘,4쪽,양념,3
71,감자탕,생강,1쪽,양념,2
71,감자탕,소금,조금,양념,3
71,감자탕,청주,1/2큰술,양념,2
71,감자탕,후춧가루,조금,양념,2
72,아구탕,고사리,약간,부재료,1
72,아구탕,고추,3개,부재료,1
72,아구탕,고춧가루,약간,양념,3
72,아구탕,깻잎,5장,부재료,1
72,아구탕,다진마늘,1큰술,양념,3
72,아구탕,대파,3뿌리,부재료,1
72,아구탕,된장,4큰술,양념,3
72,아구탕,미나리,한줌,주재료,4
72,아구탕,싸리버섯,2개,부재료,1
72,아구탕,아귀,1마리,주재료,5
72,아구탕,콩나물,50g,주재료,4
72,아구탕,후춧가루,약간,양념,2
73,조기매운탕,간장,3큰술,양념,3
73,조기매운탕,고춧가루,3큰술,양념,3
73,조기매운탕,대파,1뿌리,부재료,1
73,조기매운탕,마늘,3쪽,양념,3
73,조기매운탕,무,100g,부재료,1
73,조기매운탕,생강,1쪽,양념,2
73,조기매운탕,소금,약간,양념,3
73,조기매운탕,양파,1개,부재료,1
73,조기매운탕,조기,2마리,주재료,5
74,알탕,간장,2큰술,양념,3
74,알탕,고추,1개,부재료,1
74,알탕,고춧가루,2큰술,양념,3
74,알탕,깨소금,약간,양념,2
74,알탕,다진마늘,1큰술,양념,3
74,알탕,다진파,1큰술,양념,2
74,알탕,대파,1뿌리,부재료,1
74,알탕,명란,8개,주재료,5
74,알탕,무,1/4개,주재료,4
74,알탕,설탕,1/2작은술,양념,3
74,알탕,소금,약간,양념,3
74,알탕,쇠고기,50g,부재료,1
74,알탕,쑥갓,2줄기,부재료,1
74,알탕,청주,1큰술,양념,2
74,알탕,콩나물,70g,주재료,4
74,알탕,후춧가루,약간,양념,2
75,우거지된장찌개,간장,1/2큰술,양념,3
75,우거지된장찌개,고추,2개,부재료,1
75,우거지된장찌개,대파,1뿌리,부재료,1
75,우거지된장찌개,된장,4큰술,주재료,5
75,우거지된장찌개,마늘,2쪽,양념,3
75,우거지된장찌개,배추,200g,주재료,4
75,우거지된장찌개,생강,1/3개,양념,2
75,우거지된장찌개,쇠고기,100g,부재료,1
75,우거지된장찌개,식용유,1큰술,부재료,1
75,우거지된장찌개,쌀뜨물,9컵,부재료,1
75,우거지된장찌개,우거지,300g,주재료,5
76,샤브샤브,간장,3큰술,양념,3
76,샤브샤브,곤약,30g,부재료,1
76,샤브샤브,국수,200g,부재료,1
76,샤브샤브,느타리버섯,2묶음,부재료,1
76,샤브샤브,다시마,1장,양념,3
76,샤브샤브,당근,1/4개,부재료,1
76,샤브샤브,대파,1뿌리,부재료,1
76,샤브샤브,무,30g,부재료,1
76,샤브샤브,배추,5장,주재료,4
76,샤브샤브,소금,약간,양념,3
76,샤브샤브,쇠고기,200g,주재료,5
76,샤브샤브,식초,3큰술,양념,2
76,샤브샤브,쑥갓,약간,부재료,1
76,샤브샤브,양파,1/2개,부재료,1
76,샤브샤브,어묵,30g,부재료,1
76,샤브샤브,청주,1큰술,양념,2
76,샤브샤브,팽이버섯,1봉,부재료,1
76,샤브샤브,표고버섯,3장,부재료,1
77,국수전골,간장,2큰술,양념,3
77,국수전골,고춧가루,2큰술,양념,3
77,국수전골,국수,400g,주재료,5
77,국수전골,느타리버섯,100g,부재료,1
77,국수전골,다진마늘,1큰술,양념,3
77,국수전골,대파,2뿌리,부재료,1
77,국수전골,배추,100g,부재료,1
77,국수전골,소금,약간,양념,3
77,국수전골,쇠고기,200g,주재료,4
77,국수전골,식용유,약간,부재료,1
77,국수전골,애호박,1/2개,부재료,1
77,국수전골,양파,1개,부재료,1
77,국수전골,후춧가루,조금씩,양념,2
78,낙지전골,간장,2큰술,양념,3
78,낙지전골,계란,1개,부재료,1
78,낙지전골,고추,2개,부재료,1
78,낙지전골,깨소금,약간,양념,2
78,낙지전골,낙지,2마리,주재료,5
78,낙지전골,다진마늘,1작은술,양념,3
78,낙지전골,다진파,2큰술,양념,2
78,낙지전골,두부,1/4모,부재료,1
78,낙지전골,밀가루,약간,부재료,1
78,낙지전골,새우,60g,주재료,4
78,낙지전골,설탕,약간,양념,3
78,낙지전골,소금,약간,양념,3
78,낙지전골,쇠고기,80g,부재료,1
78,낙지전골,식용유,약간,부재료,1
78,낙지전골,실파,5뿌리,부재료,1
78,낙지전골,쑥갓,약간,부재료,1
78,낙지전골,참기름,약간,양념,2
78,낙지전골,표고버섯,3장,부재료,1
79,선지국,간장,4큰술,양념,3
79,선지국,고추장,1큰술,양념,3
79,선지국,고춧가루,1큰술,양념,3
79,선지국,깨소금,조금,양념,2
79,선지국,다진마늘,3큰술,양념,3
79,선지국,다진파,4큰술,양념,2
79,선지국,된장,2큰술,양념,2
79,선지국,선지,400g,주재료,5
79,선지국,우거지,100g,주재료,4
79,선지국,참기름,조금,양념,2
79,선지국,콩나물,40g,주재료,4
80,콩나물국밥,계란,4개,부재료,1
80,콩나물국밥,고추,2개,부재료,1
80,콩나물국밥,김,2장,부재료,1
80,콩나물국밥,김치,200g,부재료,1
80,콩나물국밥,깨소금,1큰술,부재료,1
80,콩나물국밥,다진마늘,1큰술,양념,3
80,콩나물국밥,밥,4공기,주재료,5
80,콩나물국밥,새우젓,약간,양념,2
80,콩나물국밥,쇠고기육수,2컵,부재료,1
80,콩나물국밥,실파,1뿌리,부재료,1
80,콩나물국밥,장조림,80g,부재료,1
80,콩나물국밥,콩나물,300g,주재료,5
81,곰탕,간장,4큰술,양념,3
81,곰탕,국수,100g,부재료,1
81,곰탕,다진마늘,1큰술,양념,3
81,곰탕,다진파,1큰술,양념,2
81,곰탕,대파,2뿌리,부재료,1
81,곰탕,마늘,8쪽,부재료,1
81,곰탕,무,400g,부재료,1
81,곰탕,소금,약간,양념,3
81,곰탕,쇠고기,400g,주재료,5
81,곰탕,소내장,600g,주재료,4
81,곰탕,참기름,약간,양념,2
81,곰탕,후춧가루,약간,양념,2
82,설렁탕,도가니,1개,주재료,5
82,설렁탕,마늘,1통,부재료,1
82,설렁탕,밀국수,100g,부재료,1
82,설렁탕,사골,1개,주재료,5
82,설렁탕,소금,약간,양념,3
82,설렁탕,쇠고기,600g,주재료,5
82,설렁탕,쇠뼈,300g,주재료,4
82,설렁탕,파,1뿌리,부재료,1
82,설렁탕,후춧가루,약간,양념,2
83,도가니탕,간장,2큰술,양념,3
83,도가니탕,고춧가루,4큰술,양념,3
83,도가니탕,다진마늘,3큰술,양념,3
83,도가니탕,다진파,4큰술,양념,2
83,도가니탕,도가니,1/2개,주재료,5
83,도가니탕,생강,1/2큰술,양념,2
83,도가니탕,소금,1큰술,양념,3
83,도가니탕,쇠고기,400g,주재료,4
83,도가니탕,파,2뿌리,부재료,1
83,도가니탕,후춧가루,약간,양념,2
84,꼬리곰탕,간장,3큰술,양념,3
84,꼬리곰탕,다진파,1큰술,양념,2
84,꼬리곰탕,당면,100g,주재료,4
84,꼬리곰탕,대파,2뿌리,부재료,1
84,꼬리곰탕,마늘,6쪽,부재료,1
84,꼬리곰탕,무,400g,주재료,4
84,꼬리곰탕,소금,약간,양념,3
84,꼬리곰탕,쇠고기,600g,주재료,5
84,꼬리곰탕,참기름,약간,양념,2
84,꼬리곰탕,청주,1큰술,양념,2
84,꼬리곰탕,후춧가루,약간,양념,2
85,갈비탕,간장,3큰술,양념,3
85,갈비탕,다진마늘,1큰술,양념,3
85,갈비탕,다진파,2큰술,양념,2
85,갈비탕,무,400g,주재료,4
85,갈비탕,쇠고기,800g,주재료,5
85,갈비탕,참기름,1작은술,양념,2
85,갈비탕,후춧가루,약간,양념,2
86,부추김치,고추,3개,부재료,1
86,부추김치,고춧가루,1/2컵,양념,3
86,부추김치,다진마늘,3큰술,양념,3
86,부추김치,멸치젓,1/2컵,양념,3
86,부추김치,부추,4단,주재료,5
86,부추김치,생강,1/2쪽,양념,2
86,부추김치,설탕,1큰술,양념,3
86,부추김치,소금,약간,양념,3
87,파김치,고춧가루,1컵,양념,3
87,파김치,까나리액젓,1컵,양념,3
87,파김치,깨소금,2큰술,양념,2
87,파김치,다진마늘,1과 1/2작은술,양념,3
87,파김치,다진생강,1작은술,양념,3
87,파김치,설탕,2큰술,양념,3
87,파김치,소금,약간,양념,3
87,파김치,실파,2단,주재료,5
88,백김치,다진마늘,4큰술,양념,3
88,백김치,대추,10개,부재료,1
88,백김치,대파,2뿌리,부재료,1
88,백김치,무,2개,부재료,1
88,백김치,미나리,1/2단,주재료,4
88,백김치,밤,10개,부재료,1
88,백김치,배,3개,부재료,1
88,백김치,배추,5포기,주재료,5
88,백김치,생강,1개,양념,3
88,백김치,석이버섯,약간,부재료,1
88,백김치,소금,3컵,양념,3
88,백김치,실고추,5g,양념,2
88,백김치,잣,2큰술,양념,2
88,백김치,표고버섯,2개,부재료,1
89,깻잎장아찌,간장,1컵,양념,3
89,깻잎장아찌,고춧가루,2큰술,양념,3
89,깻잎장아찌,깨소금,2큰술,부재료,1
89,깻잎장아찌,깻잎,100장,주재료,5
89,깻잎장아찌,마늘,5쪽,양념,3
89,깻잎장아찌,생강,1쪽,양념,3
89,깻잎장아찌,실고추,5g,부재료,1
89,깻잎장아찌,파,2뿌리,양념,2
90,오이지장아찌무침,고추,1개,부재료,1
90,오이지장아찌무침,고추장,1/2컵,양념,3
90,오이지장아찌무침,고춧가루,1/2큰술,양념,3
90,오이지장아찌무침,깨소금,1작은술,부재료,1
90,오이지장아찌무침,다진마늘,1큰술,양념,3
90,오이지장아찌무침,설탕,1작은술,양념,3
90,오이지장아찌무침,실파,1뿌리,부재료,1
90,오이지장아찌무침,오이,10개,주재료,5
90,오이지장아찌무침,참기름,1작은술,양념,3
91,콩자반,간장,1컵,양념,3
91,콩자반,깨소금,약간,양념,2
91,콩자반,설탕,1/2컵,양념,3
91,콩자반,참기름,약간,양념,3
91,콩자반,콩,2컵,주재료,5
92,쇠고기장조림,간장,1컵,양념,3
92,쇠고기장조림,계란,4개,주재료,4
92,쇠고기장조림,고추,2개,부재료,1
92,쇠고기장조림,대파,1/2뿌리,부재료,1
92,쇠고기장조림,마늘,1통,부재료,1
92,쇠고기장조림,생강,1쪽,부재료,1
92,쇠고기장조림,설탕,1/4컵,양념,3
92,쇠고기장조림,쇠고기,400g,주재료,5
92,쇠고기장조림,참기름,약간,양념,2
93,연근조림,간장,3큰술,양념,3
93,연근조림,설탕,1큰술,양념,3
93,연근조림,식용유,2큰술,부재료,1
93,연근조림,연근,300g,주재료,5
93,연근조림,청주,1큰술,양념,2
93,연근조림,통깨,1작은술,부재료,1
94,해물파전,계란,2개,부재료,1
94,해물파전,굴,1/2컵,주재료,4
94,해물파전,멥쌀,1컵,주재료,4
94,해물파전,밀가루,1컵,주재료,5
94,해물파전,소금,약간,양념,3
94,해물파전,식용유,약간,부재료,1
