,Similar_Recipe_ID,TF-IDF Value,Recipe_ID
1682,모듬전,0.11642928,팥타르트
1683,돈까스,0.11534422,팥타르트
1684,안심스테이크,0.115309484,팥타르트
1685,떡갈비구이,0.11465555,팥타르트
1686,매운가지볶음,0.32831794,고구마줄기볶음
1687,깻잎조림,0.29229128,고구마줄기볶음
1688,갈비탕,0.2699771,고구마줄기볶음
1689,쇠고기무국,0.24987015,고구마줄기볶음
1690,쇠고기전골,0.24491033,고구마줄기볶음
1691,단호박 고등어조림,0.23228045,고구마줄기볶음
1692,무맑은국,0.22510615,고구마줄기볶음
1693,미역수제비,0.2160894,고구마줄기볶음
1694,무생채,0.1975018,고구마줄기볶음
1695,배추만두,0.18760337,고구마줄기볶음
1696,어묵국,0.42615867,어묵닭고기조림
1697,어묵꼬치,0.35951936,어묵닭고기조림
1698,어묵볶음,0.34731898,어묵닭고기조림
1699,토란닭고기찜,0.3450128,어묵닭고기조림
1700,샤브샤브,0.3226825,어묵닭고기조림
1701,닭고기명란튀김,0.30809218,어묵닭고기조림
1702,미역수제비,0.28946224,어묵닭고기조림
1703,삼계탕,0.28677633,어묵닭고기조림
1704,깐풍기,0.26974913,어묵닭고기조림
1705,라조육,0.26441988,어묵닭고기조림
1706,떡꼬치,0.59636796,떡국
1707,갈비떡볶이,0.57952976,떡국
1708,떡갈비구이,0.48689705,떡국
1709,떡잡채,0.44783273,떡국
1710,간장떡볶이,0.40013257,떡국
1711,떡볶이,0.38432127,떡국
1712,김치찌개,0.3789797,떡국
1713,해물떡꼬치,0.37413678,떡국
1714,쇠고기장조림,0.3669557,떡국
1715,콩나물잡채,0.3588782,떡국
1716,쑥버섯볶음,0.48918134,절편
1717,송편,0.42896158,절편
1718,쑥브리오슈,0.3603615,절편
1719,팥시루떡,0.34889364,절편
1720,시금치배미음죽,0.326874,절편
1721,시금치표고된장무른밥,0.29612702,절편
1722,해물파전,0.26852342,절편
1723,고추장,0.25514877,절편
1724,찰밥주먹밥,0.24149467,절편
1725,영양돌솥밥,0.22790946,절편
1726,수정과,0.99999994,수정과
1727,모듬콩수프,0.29410678,수정과
1728,단호박구이,0.27401963,수정과
1729,오이피클,0.20178497,수정과
1730,고추장스파게티,0.19484812,수정과
1731,두부채소냉채,0.19099537,수정과
1732,잣죽,0.17197768,수정과
1733,고추장닭강정,0.1567717,수정과
1734,고추장아찌,0.15582253,수정과
1735,쌀국수,0.15571423,수정과
1736,우무콩냉국,0.12675841,수정과
1737,깐풍기,0.99999994,깐풍기
1738,미역수제비,0.3619569,깐풍기
1739,고추장아찌,0.3479661,깐풍기
1740,삼계탕,0.3410346,깐풍기
1741,깐풍새우,0.33984503,깐풍기
1742,쇠고기장조림,0.33186096,깐풍기
1743,마늘장아찌,0.30749542,깐풍기
1744,고등어양념구이,0.30459267,깐풍기
1745,어묵닭고기조림,0.26974913,깐풍기
1746,고등어조림,0.24702257,깐풍기
1747,얼갈이열무물김치,0.23117095,깐풍기
1748,팥시루떡,0.99999994,팥시루떡
1749,찰밥주먹밥,0.6042806,팥시루떡
1750,찰밥,0.56164694,팥시루떡
1751,시금치배미음죽,0.56037134,팥시루떡
1752,오곡밥,0.5385645,팥시루떡
1753,호박죽,0.50686365,팥시루떡
1754,동지팥죽,0.49422935,팥시루떡
1755,시금치표고된장무른밥,0.48452842,팥시루떡
1756,팥국수,0.4473897,팥시루떡
1757,영양돌솥밥,0.39071307,팥시루떡
1758,절편,0.34889364,팥시루떡
1759,무맑은국,0.5690243,두부탕
1760,쇠고기완자찜,0.5550966,두부탕
1761,미역국,0.5279049,두부탕
1762,두부스테이크,0.496068,두부탕
1763,양파전,0.48474926,두부탕
1764,쇠고기무국,0.47751778,두부탕
1765,토란곰탕,0.39510575,두부탕
1766,갈비탕,0.37329075,두부탕
1767,계란말이,0.33225816,두부탕
1768,오색주먹밥도시락,0.33191153,두부탕
1769,양파전,0.61872435,쇠고기완자찜
1770,두부탕,0.5550966,쇠고기완자찜
1771,두부스테이크,0.4924282,쇠고기완자찜
1772,꽃상추쌈,0.4164316,쇠고기완자찜
1773,갈비찜,0.4118122,쇠고기완자찜
1774,무생채,0.3951288,쇠고기완자찜
1775,김치주먹밥,0.3859086,쇠고기완자찜
1776,미역국,0.36224076,쇠고기완자찜
1777,무나물,0.33005124,쇠고기완자찜
1778,콩나물비빔밥,0.29752398,쇠고기완자찜
1779,버섯잡채,0.4059982,해물잡채
1780,두부오믈렛,0.3594674,해물잡채
1781,탕수육,0.33354664,해물잡채
1782,골뱅이볶음,0.31139582,해물잡채
1783,짬뽕해물탕밥,0.30795836,해물잡채
1784,애호박무침,0.30553707,해물잡채
1785,낙지전골,0.29631105,해물잡채
1786,채소치즈죽,0.28494075,해물잡채
1787,오므라이스,0.2827004,해물잡채
1788,해물밥전,0.27941352,해물잡채
1789,초교탕,0.3778285,맑은떡국
1790,계란말이,0.36165038,맑은떡국
1791,떡만두국,0.30469546,맑은떡국
1792,달래된장찌개,0.27698413,맑은떡국
1793,양상추튀김,0.26452395,맑은떡국
1794,다시마냉국,0.25033826,맑은떡국
1795,김치수제비,0.24448231,맑은떡국
1796,백김치,0.24113283,맑은떡국
1797,떡국,0.17865203,맑은떡국
1798,장어계란말이,0.17395253,맑은떡국
1799,찰밥주먹밥,0.69881195,찰밥
1800,팥시루떡,0.56164694,찰밥
1801,호박죽,0.47934765,찰밥
1802,동지팥죽,0.4673992,찰밥
1803,영양돌솥밥,0.4654123,찰밥
1804,단팥죽,0.4562018,찰밥
1805,삼계탕,0.37719372,찰밥
1806,오곡밥,0.3464791,찰밥
1807,깻잎말이김치,0.33697015,찰밥
1808,인절미,0.3205803,찰밥
1809,콩나물밥,0.3646566,콩나물무밥
1810,녹차수제비,0.30823117,콩나물무밥
1811,콩나물미나리무침,0.29932547,콩나물무밥
1812,콩나물잡채,0.29913908,콩나물무밥
1813,새우죽,0.29567415,콩나물무밥
1814,콩나물무침,0.2568802,콩나물무밥
1815,쇠고기무국,0.2547094,콩나물무밥
1816,돌솥비빔밥,0.24548523,콩나물무밥
1817,무생채,0.2448038,콩나물무밥
1818,무나물,0.21821636,콩나물무밥
1819,흑임자죽,0.3199088,모듬쌈밥
1820,오곡밥쌈밥정식,0.24084824,모듬쌈밥
1821,상추채소무침,0.18643393,모듬쌈밥
1822,쌈장,0.15565391,모듬쌈밥
1823,치킨샐러드,0.1544699,모듬쌈밥
1824,상추 치커리 오징어 초침무,0.14858696,모듬쌈밥
1825,가지된장찜,0.14384572,모듬쌈밥
1826,쟁반라면,0.14228453,모듬쌈밥
1827,배추속댓국,0.14080904,모듬쌈밥
1828,제육불고기,0.1394877,모듬쌈밥
1829,호박양파국,0.47144422,달래된장찌개
1830,된장채소수제비,0.37027052,달래된장찌개
1831,달래굴파전,0.3329145,달래된장찌개
1832,달래장김치,0.32088608,달래된장찌개
1833,맑은떡국,0.27698413,달래된장찌개
1834,단호박 고등어조림,0.275459,달래된장찌개
1835,초교탕,0.24549681,달래된장찌개
1836,샤브샤브,0.22607927,달래된장찌개
1837,소꼬리찜,0.21335837,달래된장찌개
1838,봄동바지락볶음,0.20056099,달래된장찌개
1839,절편,0.48918134,쑥버섯볶음
1840,버섯파스타,0.38322315,쑥버섯볶음
1841,버섯잡채,0.38044575,쑥버섯볶음
1842,버섯청국장찌개,0.3530897,쑥버섯볶음
1843,버섯덮밥,0.3435254,쑥버섯볶음
1844,쇠고기양송이볶음,0.32153898,쑥버섯볶음
1845,쑥브리오슈,0.3096126,쑥버섯볶음
1846,죽순표고버섯볶음나물,0.28190944,쑥버섯볶음
1847,버섯두부찌개,0.26652503,쑥버섯볶음
1848,쇠고기버섯덮밥,0.25272852,쑥버섯볶음
1849,가지튀김,0.38128468,닭고기명란튀김
1850,어묵닭고기조림,0.30809218,닭고기명란튀김
1851,미역수제비,0.28339678,닭고기명란튀김
1852,치즈돈까스,0.28020754,닭고기명란튀김
1853,롤케비지(양배추말이),0.25953457,닭고기명란튀김
1854,누드김밥,0.25218952,닭고기명란튀김
1855,돈까스,0.2344286,닭고기명란튀김
1856,깐풍기,0.21819387,닭고기명란튀김
1857,삼계탕,0.21321419,닭고기명란튀김
1858,깐풍새우,0.21059999,닭고기명란튀김
1859,두부조림,0.3831957,봄동바지락볶음
1860,해물볶음밥,0.37212873,봄동바지락볶음
1861,봄동겉절이,0.3165569,봄동바지락볶음
1862,부추잡채,0.2949648,봄동바지락볶음
1863,바지락볶음,0.2567695,봄동바지락볶음
1864,순두부찌개,0.23597889,봄동바지락볶음
1865,류산슬,0.22730839,봄동바지락볶음
1866,고추잡채와꽃빵,0.2236175,봄동바지락볶음
1867,홍합탕,0.22191618,봄동바지락볶음
1868,꽁치간장구이,0.22050782,봄동바지락볶음
1869,바질토마토두부샐러드,0.43497968,김치동그랑땡
1870,김치수제비,0.38265377,김치동그랑땡
1871,김치볶음밥,0.36482933,김치동그랑땡
1872,모듬전,0.32696956,김치동그랑땡
1873,어묵볶음,0.2995433,김치동그랑땡
1874,양파전,0.27892622,김치동그랑땡
1875,파프리카볶음밥,0.27099186,김치동그랑땡
1876,김치적,0.25292966,김치동그랑땡
1877,참치김치찌개,0.23127738,김치동그랑땡
1878,만둣국,0.2243875,김치동그랑땡
1879,오징어탕수,0.45411533,찬밥맛탕
1880,찬밥전,0.43757957,찬밥맛탕
1881,찬밥지짐이,0.4294023,찬밥맛탕
1882,모듬채소볶음,0.33593276,찬밥맛탕
1883,파프리카볶음밥,0.31851277,찬밥맛탕
1884,깐풍새우,0.2398522,찬밥맛탕
1885,계란말이,0.21089645,찬밥맛탕
1886,고등어살튀김과소스,0.20201321,찬밥맛탕
1887,꽃만두국(완당국),0.18197958,찬밥맛탕
1888,닭날개튀김,0.17898126,찬밥맛탕
1889,냉이된장찌개,0.46341038,양배춧국
1890,아욱국,0.42971033,양배춧국
1891,유부미역된장국,0.41021904,양배춧국
1892,가지된장찜,0.34204912,양배춧국
1893,김치수제비,0.33060732,양배춧국
1894,근대된장국,0.30424628,양배춧국
1895,우묵냉채,0.29607567,양배춧국
1896,계란말이,0.28896493,양배춧국
1897,두부조개탕,0.28182557,양배춧국
1898,해물찌개,0.268209,양배춧국
1899,두부두루치기,0.55959415,오징어찌개
1900,오징어볶음과소면,0.43003985,오징어찌개
1901,해물전골,0.40465897,오징어찌개
1902,오징어숙회,0.38772315,오징어찌개
1903,오징어통구이,0.38236257,오징어찌개
1904,오징어불고기,0.3635737,오징어찌개
1905,쇠고기장조림,0.35686103,오징어찌개
1906,떡꼬치,0.32958305,오징어찌개
1907,고등어조림,0.32602602,오징어찌개
1908,닭불고기,0.32352307,오징어찌개
1909,쌀국수,0.2824026,오이피클
1910,채소피클,0.23676975,오이피클
1911,채소수프,0.23054509,오이피클
1912,제육겨자쌈,0.22883484,오이피클
1913,백김치,0.20706803,오이피클
1914,오이냉국,0.20318918,오이피클
1915,수정과,0.20178497,오이피클
1916,잡채밥,0.17918335,오이피클
1917,카레라이스,0.1713829,오이피클
1918,돈까스,0.16623743,오이피클
1919,찰밥주먹밥,0.4656546,영양돌솥밥
1920,찰밥,0.4654123,영양돌솥밥
1921,갈비찜,0.4165382,영양돌솥밥
1922,팥시루떡,0.39071307,영양돌솥밥
1923,채소영양밥,0.3886732,영양돌솥밥
1924,영양채소밥,0.3861703,영양돌솥밥
1925,시금치배미음죽,0.37152326,영양돌솥밥
1926,잣죽,0.32281613,영양돌솥밥
1927,시금치표고된장무른밥,0.3212398,영양돌솥밥
1928,백김치,0.27085027,영양돌솥밥
1929,시금치표고된장무른밥,0.3358655,시금치된장국
1930,시금치계란말이,0.27278152,시금치된장국
1931,시금치나물,0.26786083,시금치된장국
1932,시금치배미음죽,0.26006266,시금치된장국
1933,된장깻잎장아찌,0.25171557,시금치된장국
1934,계란찜,0.23095332,시금치된장국
1935,사색나물,0.21907122,시금치된장국
1936,배추속댓국,0.19190039,시금치된장국
1937,시금치된장죽,0.17684063,시금치된장국
1938,쌈장,0.17534117,시금치된장국
1939,김치쌈밥,0.43058556,김치채소쌈
1940,오징어볶음과소면,0.29756668,김치채소쌈
1941,떡갈비구이,0.24970926,김치채소쌈
1942,쇠고기덮밥,0.24537463,김치채소쌈
1943,모듬전,0.24532534,김치채소쌈
1944,두부두루치기,0.24179025,김치채소쌈
1945,닭갈비,0.23656467,김치채소쌈
1946,주먹밥,0.21882394,김치채소쌈
1947,순대볶음,0.21876468,김치채소쌈
1948,두부김치,0.21560238,김치채소쌈
1949,찰밥,0.69881195,찰밥주먹밥
1950,팥시루떡,0.6042806,찰밥주먹밥
1951,영양돌솥밥,0.4656546,찰밥주먹밥
1952,오곡밥,0.3727797,찰밥주먹밥
1953,시금치배미음죽,0.37019974,찰밥주먹밥
1954,시금치표고된장무른밥,0.33537737,찰밥주먹밥
1955,호박죽,0.33497384,찰밥주먹밥
1956,동지팥죽,0.32662416,찰밥주먹밥
1957,단팥죽,0.31879926,찰밥주먹밥
1958,삼계탕,0.26358747,찰밥주먹밥
1959,계란말이,0.35686305,계란말이주먹밥
1960,중국식볶음밥,0.3025143,계란말이주먹밥
1961,다시마냉국,0.29708117,계란말이주먹밥
1962,무초김치,0.27457517,계란말이주먹밥
1963,콩나물잡채,0.2671462,계란말이주먹밥
1964,오므라이스,0.25960162,계란말이주먹밥
1965,김치주먹밥,0.2573754,계란말이주먹밥
1966,해물밥전,0.2550513,계란말이주먹밥
1967,상추겉절이비빔밥,0.25267357,계란말이주먹밥
1968,죽순회와미나리강회,0.22256178,계란말이주먹밥
1969,닭꼬치구이,0.45131585,어묵국
1970,어묵닭고기조림,0.42615867,어묵국
1971,어묵볶음,0.36559576,어묵국
1972,어묵꼬치,0.36030716,어묵국
1973,국수계란말이,0.34394652,어묵국
1974,샤브샤브,0.29569188,어묵국
1975,쇠고기덮밥,0.2880053,어묵국
1976,돼지고기우엉말이조림,0.28546956,어묵국
1977,라볶이,0.28498787,어묵국
1978,두부알찜,0.26073825,어묵국
1979,죽순표고버섯볶음나물,0.39745843,조개맑은국
1980,갈치구이,0.37477484,조개맑은국
1981,꽁치구이,0.34766164,조개맑은국
1982,낙지연포탕,0.32443112,조개맑은국
1983,닭가슴살해파리샐러드,0.2822677,조개맑은국
1984,냉이된장찌개,0.27204844,조개맑은국
1985,죽순회와미나리강회,0.26298997,조개맑은국
1986,양배춧국,0.26133657,조개맑은국
1987,오징어섞어찌개,0.24549766,조개맑은국
1988,두부조개탕,0.2385125,조개맑은국
1989,두부미역냉채,0.37120622,왜된장국
1990,홍합미역국,0.30454424,왜된장국
1991,미역국,0.25936538,왜된장국
1992,미역수제비,0.22790505,왜된장국
1993,해초무침,0.15435448,왜된장국
1994,두부탕,0.13558422,왜된장국
1995,두부굴찌개,0.12090985,왜된장국
1996,미소된장국,0.11813994,왜된장국
1997,찬밥지짐이,0.113005616,왜된장국
1998,두부조개탕,0.11079324,왜된장국
1999,탕수육,0.3013491,새우만두
2000,잡채밥,0.22565487,새우만두
2001,해물국수,0.22529928,새우만두
2002,양파쌈파이,0.22501832,새우만두
2003,닭고기카레튀김,0.21432495,새우만두
2004,만둣국,0.1845347,새우만두
2005,죽순표고버섯볶음나물,0.18267645,새우만두
2006,감자수프,0.16565238,새우만두
2007,브로콜리크림수프,0.16373158,새우만두
2008,제육겨자쌈,0.15098487,새우만두
2009,참치죽,0.38085452,잣죽
2010,영양돌솥밥,0.32281613,잣죽
2011,백김치,0.2689653,잣죽
2012,화전,0.26154032,잣죽
2013,보쌈김치,0.25622514,잣죽
2014,약식,0.25572783,잣죽
2015,흑임자삼계죽,0.22851302,잣죽
2016,찰밥,0.21200491,잣죽
2017,단팥죽,0.20688006,잣죽
2018,우무콩냉국,0.19570106,잣죽
2019,고추장아찌,1.0000001,고추장아찌
2020,꽁치간장구이,0.37681967,고추장아찌
2021,쇠고기장조림,0.37648657,고추장아찌
2022,깐풍새우,0.37090808,고추장아찌
2023,깐풍기,0.3479661,고추장아찌
2024,김치두부쌈,0.34535965,고추장아찌
2025,볶음쌀국수,0.32719985,고추장아찌
2026,열무김치,0.3104846,고추장아찌
2027,간장게장,0.3102963,고추장아찌
