,RECIPE_ID,RECIPE_NM_KO,IRDNT_NM,IRDNT_CPCTY,IRDNT_TY_CODE,IRDNT_TY_NM,SCORE
486,48,갈비구이,배즙,4큰술,3060003,양념,2
487,48,갈비구이,상추,약간,3060002,부재료,1
488,48,갈비구이,생강즙,1작은술,3060003,양념,2
489,48,갈비구이,설탕,2큰술,3060003,양념,3
490,48,갈비구이,양파,1/2개,3060003,양념,3
491,48,갈비구이,양파즙,2큰술,3060003,양념,2
492,48,갈비구이,월계수잎,3장,3060003,양념,2
493,48,갈비구이,육수,1/4컵,3060003,양념,3
494,48,갈비구이,참기름,약간,3060003,양념,2
495,48,갈비구이,청주,2큰술,3060003,양념,3
496,48,갈비구이,통깨,약간,3060003,양념,2
497,48,갈비구이,후춧가루,약간,3060003,양념,2
498,49,돈까스,계란,1개,3060002,주재료,4
499,49,돈까스,당근,1/2개,3060002,부재료,1
500,49,돈까스,돼지고기,400g,3060001,주재료,5
501,49,돈까스,레드와인,3큰술,3060003,양념,2
502,49,돈까스,마늘,3톨,3060003,양념,2
503,49,돈까스,밀가루,1/2컵,3060002,주재료,4
504,49,돈까스,버터,2큰술,3060002,부재료,1
505,49,돈까스,빵가루,3컵,3060002,주재료,4
506,49,돈까스,샐러리,2대,3060002,부재료,1
507,49,돈까스,소금,약간,3060003,양념,3
508,49,돈까스,쇠고기,50g,3060002,주재료,4
509,49,돈까스,식용유,3컵,3060002,부재료,1
510,49,돈까스,양파,1/2개,3060002,부재료,1
511,49,돈까스,월계수잎,2장,3060003,양념,2
512,49,돈까스,육수,2컵,3060002,부재료,1
513,49,돈까스,토마토케첩,5큰술,3060003,양념,3
514,49,돈까스,후춧가루,약간,3060003,양념,2
515,50,갈비찜,간장,1컵,3060003,양념,3
516,50,갈비찜,계란,1개,3060002,부재료,1
517,50,갈비찜,고추,2개,3060002,부재료,1
518,50,갈비찜,깨소금,약간,3060003,양념,2
519,50,갈비찜,다진마늘,2큰술,3060003,양념,3
520,50,갈비찜,다진파,4큰술,3060003,양념,2
521,50,갈비찜,당근,1개,3060001,주재료,4
522,50,갈비찜,대파,2대,3060002,부재료,1
523,50,갈비찜,무,1/2개,3060001,주재료,4
524,50,갈비찜,밤,8개,3060001,주재료,4
525,50,갈비찜,배,1/2개,3060003,양념,2
526,50,갈비찜,설탕,1/2컵,3060003,양념,3
527,50,갈비찜,쇠고기,1.2kg,3060001,주재료,5
528,50,갈비찜,은행,8알,3060002,부재료,1
529,50,갈비찜,잣,1큰술,3060002,부재료,1
530,50,갈비찜,참기름,약간,3060003,양념,2
531,50,갈비찜,청주,4큰술,3060003,양념,2
532,50,갈비찜,표고버섯,8장,3060001,부재료,1
533,50,갈비찜,후춧가루,약간,3060003,양념,2
534,51,제육보쌈,갓,20g,3060002,부재료,1
535,51,제육보쌈,고춧가루,1/2큰술,3060003,양념,3
537,51,제육보쌈,굴,50g,3060001,주재료,4
538,51,제육보쌈,깨소금,약간,3060002,부재료,1
539,51,제육보쌈,다진마늘,1작은술,3060003,양념,3
540,51,제육보쌈,다진파,1큰술,3060003,양념,2
541,51,제육보쌈,돼지고기,600g,3060001,주재료,5
542,51,제육보쌈,된장,2큰술,3060003,양념,3
543,51,제육보쌈,무,200g,3060001,주재료,4
544,51,제육보쌈,무명실,약간,3060002,부재료,1
545,51,제육보쌈,미나리,15g,3060002,부재료,1
546,51,제육보쌈,배추,1/2포기,3060002,주재료,4
547,51,제육보쌈,새우젓,2큰술,3060001,양념,2
548,51,제육보쌈,생강,1쪽,3060003,양념,2
549,51,제육보쌈,실파,5뿌리,3060002,부재료,1
550,51,제육보쌈,젓국,2큰술,3060003,양념,2
551,51,제육보쌈,참기름,약간,3060003,양념,2
552,52,홍합꼬치구이,간장,1과1/2큰술,3060003,양념,3
553,52,홍합꼬치구이,고추장,1과1/2큰술,3060003,양념,3
554,52,홍합꼬치구이,깨소금,1큰술,3060002,부재료,1
555,52,홍합꼬치구이,다진마늘,1큰술,3060003,양념,3
556,52,홍합꼬치구이,대파,1/2뿌리,3060002,부재료,1
557,52,홍합꼬치구이,물엿,3큰술,3060003,양념,3
558,52,홍합꼬치구이,생강즙,1/2큰,3060003,양념,2
559,52,홍합꼬치구이,소금,약간,3060003,양념,2
560,52,홍합꼬치구이,참기름,1큰술,3060003,양념,2
561,52,홍합꼬치구이,청주,1큰술,3060003,양념,2
562,52,홍합꼬치구이,파슬리가루,약간,3060002,부재료,1
563,52,홍합꼬치구이,홍합,100g,3060001,주재료,5
564,53,청국장찌개,김치,1/4포기,3060002,부재료,1
565,53,청국장찌개,김칫국물,약간,3060003,양념,2
566,53,청국장찌개,다진마늘,1큰술,3060003,양념,3
567,53,청국장찌개,대파,1/2뿌리,3060002,부재료,1
568,53,청국장찌개,두부,1/2모,3060002,부재료,1
569,53,청국장찌개,무,1/6개,3060001,주재료,4
570,53,청국장찌개,소금,약간,3060003,양념,3
571,53,청국장찌개,쇠고기,100g,3060001,주재료,4
572,53,청국장찌개,청국장,1컵,3060001,주재료,5
573,54,순두부찌개,계란,4개,3060002,주재료,4
574,54,순두부찌개,고춧가루,2큰술,3060003,양념,3
575,54,순두부찌개,김치,200g,3060002,부재료,1
576,54,순두부찌개,다진마늘,1큰술,3060003,양념,3
577,54,순두부찌개,대파,1/2뿌리,3060002,부재료,1
578,54,순두부찌개,돼지고기,100g,3060002,부재료,1
579,54,순두부찌개,바지락,200g,3060002,부재료,1
580,54,순두부찌개,소금,약간,3060003,양념,2
581,54,순두부찌개,순두부,800g,3060001,주재료,5
582,54,순두부찌개,식용유,약간,3060002,부재료,1
583,54,순두부찌개,양파,1/2개,3060002,부재료,1
584,54,순두부찌개,후춧가루,약간,3060003,양념,3
585,55,동태찌개,고추,3개,3060002,부재료,1
587,55,동태찌개,고추장,4큰술,3060003,양념,3
588,55,동태찌개,고춧가루,1큰술,3060003,양념,3
589,55,동태찌개,다진마늘,2큰술,3060003,양념,3
590,55,동태찌개,다진생강,1작은술,3060003,양념,2
591,55,동태찌개,대파,1뿌리,3060002,부재료,1
592,55,동태찌개,동태,1마리,3060001,주재료,5
593,55,동태찌개,두부,1/2모,3060002,부재료,1
594,55,동태찌개,무,300g,3060001,주재료,4
595,55,동태찌개,소금,약간,3060003,양념,3
596,55,동태찌개,애호박,1/2개,3060002,부재료,1
597,56,김치찌개,가래떡,1컵,3060001,부재료,1
598,56,김치찌개,고춧가루,3큰술,3060003,양념,3
599,56,김치찌개,김치,1/4포기,3060001,주재료,5
600,56,김치찌개,다진마늘,1큰술,3060003,양념,3
601,56,김치찌개,대파,1뿌리,3060002,부재료,1
602,56,김치찌개,돼지고기,120g,3060001,주재료,4
603,56,김치찌개,생강즙,1/2작은술,3060003,양념,2
604,56,김치찌개,육수,4컵,3060002,부재료,1
605,56,김치찌개,참기름,1작은술,3060003,양념,3
606,57,콩비지찌개,간장,3큰술,3060003,양념,3
607,57,콩비지찌개,고춧가루,1/2큰술,3060003,양념,3
608,57,콩비지찌개,깨소금,1/2큰술,3060003,양념,2
609,57,콩비지찌개,다진마늘,2큰술,3060003,양념,3
610,57,콩비지찌개,다진파,3큰술,3060003,양념,2
611,57,콩비지찌개,돼지고기,200g,3060001,주재료,4
612,57,콩비지찌개,배추,4장,3060001,주재료,4
613,57,콩비지찌개,소금,약간,3060003,양념,2
614,57,콩비지찌개,식용유,약간,3060002,부재료,1
615,57,콩비지찌개,참기름,1/2큰술,3060003,양념,2
616,57,콩비지찌개,콩,1과1/2컵,3060001,주재료,5
617,58,북어국,계란,2개,3060002,부재료,1
618,58,북어국,고추,1개,3060002,부재료,1
619,58,북어국,다진마늘,2작은술,3060003,양념,3
620,58,북어국,대파,1뿌리,3060002,부재료,1
621,58,북어국,두부,1/2모,3060001,주재료,4
622,58,북어국,북어,2마리,3060001,주재료,5
623,58,북어국,소금,약간,3060003,양념,2
624,58,북어국,참기름,약간,3060003,양념,2
625,58,북어국,콩나물,40g,3060001,주재료,4
626,58,북어국,후춧가루,약간,3060003,양념,2
627,59,유부초밥,간장,2큰술,3060003,양념,3
628,59,유부초밥,당근,1/4개,3060002,부재료,1
629,59,유부초밥,밥,1공기,3060002,주재료,5
630,59,유부초밥,설탕,1큰술,3060003,양념,2
631,59,유부초밥,쇠고기,30g,3060001,부재료,1
632,59,유부초밥,우엉,1/3뿌리,3060001,부재료,1
633,59,유부초밥,유부,5장,3060001,주재료,5
634,59,유부초밥,청주,1큰술,3060003,양념,2
635,59,유부초밥,후춧가루,조금,3060003,양념,2
636,60,오색주먹밥도시락,간장,약간,3060003,양념,3
637,60,오색주먹밥도시락,고춧가루,약간,3060003,양념,2
638,60,오색주먹밥도시락,김치,20g,3060001,주재료,5
639,60,오색주먹밥도시락,깨소금,약간,3060003,양념,2
640,60,오색주먹밥도시락,다시마,1장,3060002,부재료,1
641,60,오색주먹밥도시락,단무지,10g,3060001,주재료,4
642,60,오색주먹밥도시락,멸치,10g,3060001,주재료,4
643,60,오색주먹밥도시락,물엿,약간,3060003,양념,2
644,60,오색주먹밥도시락,설탕,3큰술,3060003,양념,2
645,60,오색주먹밥도시락,소금,약간,3060002,양념,3
646,60,오색주먹밥도시락,쇠고기,20g,3060001,주재료,4
647,60,오색주먹밥도시락,식초,4큰술,3060003,양념,2
648,60,오색주먹밥도시락,쌀,2와1/2컵,3060001,주재료,5
649,60,오색주먹밥도시락,참기름,약간,3060003,양념,2
650,60,오색주먹밥도시락,청주,1작은술,3060002,부재료,1
651,60,오색주먹밥도시락,표고버섯,2장,3060001,부재료,1
652,60,오색주먹밥도시락,후춧가루,약간,3060003,양념,2
653,61,해파리냉채,간장,1/2큰술,3060003,양념,3
654,61,해파리냉채,게맛살,8개,3060001,부재료,1
655,61,해파리냉채,다진마늘,3큰술,3060003,양념,3
656,61,해파리냉채,설탕,3큰술,3060003,양념,2
657,61,해파리냉채,소금,1큰술,3060003,양념,2
658,61,해파리냉채,식초,1/2컵,3060003,양념,3
659,61,해파리냉채,오이,1개,3060001,주재료,4
660,61,해파리냉채,육수,1/2컵,3060003,양념,2
661,61,해파리냉채,참기름,1큰술,3060003,양념,3
662,61,해파리냉채,토마토,2개,3060002,부재료,1
663,61,해파리냉채,해파리,300g,3060001,주재료,5
664,62,통배추김치,갓,1/2단,3060001,주재료,4
665,62,통배추김치,고춧가루,5컵,3060003,양념,3
666,62,통배추김치,깨소금,1/2컵,3060003,양념,2
667,62,통배추김치,대파,5뿌리,3060002,부재료,1
668,62,통배추김치,마늘,10쪽,3060003,양념,3
669,62,통배추김치,멸치젓,2컵,3060001,주재료,4
670,62,통배추김치,무,1개,3060001,주재료,4
671,62,통배추김치,미나리,1단,3060001,부재료,1
672,62,통배추김치,배,1개,3060002,부재료,1
673,62,통배추김치,배추,10포기,3060001,주재료,5
674,62,통배추김치,생강,3쪽,3060003,양념,2
675,62,통배추김치,설탕,1큰술,3060003,양념,2
676,62,통배추김치,소금,5컵,3060003,양념,3
678,62,통배추김치,실파,1단,3060002,부재료,1
679,63,열무김치,고추,3개,3060002,부재료,1
681,63,열무김치,마늘,10쪽,3060003,양념,3
682,63,열무김치,밀가루,2큰술,3060002,부재료,1
683,63,열무김치,배추,1단,3060001,주재료,4
684,63,열무김치,생강,1쪽,3060003,양념,2
685,63,열무김치,소금,1/2컵,3060003,양념,3
686,63,열무김치,실파,50g,3060002,부재료,1
687,63,열무김치,열무,2단,3060001,주재료,5
688,64,오이소박이,간장,3큰술,3060003,양념,2
689,64,오이소박이,고춧가루,1컵,3060003,양념,3
690,64,오이소박이,다진마늘,1큰술,3060002,양념,3
691,64,오이소박이,다진생강,1작은술,3060002,양념,2
692,64,오이소박이,다진파,1큰술,3060002,양념,2
693,64,오이소박이,부추,1단,3060001,주재료,4
694,64,오이소박이,설탕,1큰술,3060003,양념,2
695,64,오이소박이,소금,약간,3060003,양념,2
697,64,오이소박이,오이,10개,3060001,주재료,5
698,64,오이소박이,청주,1큰술,3060003,양념,2
699,65,나박김치,고추,2개,3060001,부재료,1
700,65,나박김치,고춧가루,1/2컵,3060003,양념,3
701,65,나박김치,대파,2뿌리,3060002,부재료,1
702,65,나박김치,마늘,5쪽,3060003,양념,3
703,65,나박김치,무,1개,3060002,부재료,1
704,65,나박김치,미나리,30g,3060001,주재료,4
705,65,나박김치,배추,1/2포기,3060001,주재료,5
706,65,나박김치,생강,1/2쪽,3060003,양념,3
707,65,나박김치,소금,1컵,3060003,양념,3
708,66,총각김치,고춧가루,1/2컵,3060003,양념,3
709,66,총각김치,다진마늘,5큰술,3060003,양념,3
710,66,총각김치,다진생강,2큰술,3060003,양념,2
711,66,총각김치,대파,2뿌리,3060002,부재료,1
712,66,총각김치,멸치젓,1/4컵,3060003,양념,3
713,66,총각김치,새우젓,1/4컵,3060003,양념,3
714,66,총각김치,설탕,3큰술,3060003,양념,2
715,66,총각김치,소금,2컵,3060003,양념,3
717,66,총각김치,찹쌀가루,3큰술,3060002,부재료,1
718,66,총각김치,총각무,1단,3060001,주재료,5
719,67,굴깍두기,갓,1단,3060002,부재료,1
720,67,굴깍두기,고춧가루,1컵,3060003,양념,3
721,67,굴깍두기,굴,1컵,3060001,주재료,5
722,67,굴깍두기,마늘,5쪽,3060003,양념,3
723,67,굴깍두기,무,2개,3060001,주재료,5
724,67,굴깍두기,미나리,1/2단,3060002,부재료,1
725,67,굴깍두기,새우젓,1/2컵,3060003,양념,3
726,67,굴깍두기,설탕,1큰술,3060003,양념,3
727,67,굴깍두기,소금,조금,3060003,양념,3
729,67,굴깍두기,실파,1/2단,3060002,부재료,1
730,68,동치미,갓,1/2단,3060001,주재료,4
731,68,동치미,고추,20개,3060001,주재료,4
732,68,동치미,대파,5개,3060002,부재료,1
733,68,동치미,마늘,5쪽,3060003,양념,3
734,68,동치미,무,10개,3060001,주재료,5
735,68,동치미,배주머니,5개,3060002,부재료,1
736,68,동치미,소금,3컵,3060003,양념,3
737,68,동치미,실파,1/2단,3060002,부재료,1
738,69,갓김치,갓,2단,3060001,주재료,5
739,69,갓김치,고춧가루,1과1/2컵,3060003,양념,3
740,69,갓김치,깨소금,2큰술,3060002,양념,2
741,69,갓김치,마늘,5쪽,3060003,양념,3
742,69,갓김치,멸치젓,1/2컵,3060003,양념,3
743,69,갓김치,무,300g,3060002,부재료,1
744,69,갓김치,밀가루,3큰술,3060002,부재료,1
745,69,갓김치,생강,1/2쪽,3060003,양념,3
746,69,갓김치,소금,1컵,3060003,양념,3
747,69,갓김치,실파,1단,3060002,부재료,1
748,70,꽃게찌개,간장,2큰술,3060003,양념,3
749,70,꽃게찌개,고추,1개,3060002,부재료,1
751,70,꽃게찌개,고추장,2큰술,3060003,양념,3
752,70,꽃게찌개,고춧가루,2큰술,3060003,양념,3
753,70,꽃게찌개,꽃게,2마리,3060001,주재료,5
754,70,꽃게찌개,느타리버섯,20g,3060002,부재료,1
755,70,꽃게찌개,다진마늘,1/2큰술,3060003,양념,3
756,70,꽃게찌개,다진생강,1작은술,3060003,양념,2
757,70,꽃게찌개,대파,1/2뿌리,3060002,부재료,1
758,70,꽃게찌개,무,1/3개,3060002,부재료,1
759,70,꽃게찌개,소금,약간,3060003,양념,2
760,70,꽃게찌개,애호박,1/2개,3060002,부재료,1
761,70,꽃게찌개,후춧가루,약간,3060003,양념,2
762,71,감자탕,간장,1큰술,3060003,양념,3
763,71,감자탕,감자,4개,3060001,주재료,5
764,71,감자탕,고춧가루,1큰술,3060003,양념,3
765,71,감자탕,다시다,약간,3060003,양념,3
766,71,감자탕,대파,2뿌리,3060002,부재료,1
767,71,감자탕,돼지고기,1kg,3060001,주재료,5
768,71,감자탕,마늘,4쪽,3060003,양념,3
769,71,감자탕,생강,1쪽,3060003,양념,2
770,71,감자탕,소금,조금,3060003,양념,3
771,71,감자탕,청주,1/2큰술,3060003,양념,2
772,71,감자탕,후춧가루,조금,3060003,양념,2
773,72,아구탕,고사리,약간,3060002,부재료,1
774,72,아구탕,고추,3개,3060002,부재료,1
776,72,아구탕,고춧가루,약간,3060003,양념,3
777,72,아구탕,깻잎,5장,3060002,부재료,1
778,72,아구탕,다진마늘,1큰술,3060003,양념,3
779,72,아구탕,대파,3뿌리,3060002,부재료,1
780,72,아구탕,된장,4큰술,3060003,양념,3
781,72,아구탕,미나리,한줌,3060002,부재료,1
782,72,아구탕,싸리버섯,2개,3060002,부재료,1
783,72,아구탕,아귀,1마리,3060001,주재료,5
784,72,아구탕,콩나물,50g,3060001,주재료,4
785,72,아구탕,후춧가루,약간,3060003,양념,2
786,73,조기매운탕,간장,3큰술,3060003,양념,3
787,73,조기매운탕,고춧가루,3큰술,3060003,양념,3
788,73,조기매운탕,대파,1뿌리,3060002,부재료,1
789,73,조기매운탕,마늘,3쪽,3060003,양념,3
790,73,조기매운탕,무,100g,3060002,부재료,1
791,73,조기매운탕,생강,1쪽,3060003,양념,2
792,73,조기매운탕,소금,약간,3060003,양념,3
793,73,조기매운탕,양파,1개,3060002,부재료,1
794,73,조기매운탕,조기,2마리,3060001,주재료,5
795,74,알탕,간장,2큰술,3060003,양념,3
797,74,알탕,고추,1개,3060002,부재료,1
798,74,알탕,고춧가루,2큰술,3060003,양념,3
799,74,알탕,깨소금,약간,3060003,양념,2
